id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones,anio_venta,mes_venta
345,4,18,1,5,2024-12-31,2025-01-25,39,129.6,Ventanilla,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2024,12
346,9,12,5,12,2023-06-13,2023-06-22,6,117.45,Telefono,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2023,6
347,3,14,1,3,2023-01-31,2023-02-11,35,114.0,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2023,1
348,2,5,1,1,2024-03-17,2024-03-23,17,112.8,Web,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2024,3
349,14,10,10,13,2025-04-13,2025-04-23,10,23.75,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2025,4
350,15,12,11,13,2024-11-10,2024-12-05,37,11.2,Telefono,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2024,11
351,7,15,3,3,2025-05-10,2025-06-02,10,99.0,Web,Confirmado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra,2025,5
352,2,3,1,1,2025-01-07,2025-02-01,41,105.6,Ventanilla,Cancelado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2025,1
353,5,11,2,2,2024-11-29,2024-12-14,5,118.44,Telefono,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,11
354,5,4,2,2,2024-10-16,2024-10-27,23,120.4,Ventanilla,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2024,10
355,13,7,8,4,2024-05-06,2024-06-01,33,31.85,Web,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,5
356,9,14,5,12,2024-11-16,2024-12-05,4,165.0,Agente,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor,2024,11
357,7,3,3,3,2025-03-10,2025-03-28,31,111.1,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2025,3
358,6,17,2,8,2024-06-10,2024-07-09,3,137.2,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2024,6
359,14,1,10,13,2025-05-02,2025-05-28,16,23.75,Agente,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2025,5
360,5,8,2,2,2024-05-30,2024-06-06,5,113.4,Web,Viajado,10.0,SIN REGISTRO,Pasaje con equipaje extra,2024,5
361,7,8,3,3,2023-07-25,2023-08-19,43,97.9,Ventanilla,Viajado,0.0,JUAN CARLOS,Sin observaciones,2023,7
362,3,1,1,3,2023-08-24,2023-08-30,12,117.6,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2023,8
363,9,18,5,12,2024-05-02,2024-05-25,35,151.2,Web,Viajado,10.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2024,5
364,10,13,6,10,2024-04-09,2024-04-10,16,84.24,Agente,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2024,4
365,12,15,7,6,2024-07-28,2024-08-21,43,41.6,Telefono,Cancelado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2024,7
366,4,14,1,5,2023-08-07,2023-08-15,33,124.8,Ventanilla,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasaje con equipaje extra,2023,8
367,10,18,6,10,2024-08-29,2024-09-15,8,92.7,Agente,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2024,8
368,7,16,3,3,2024-11-04,2024-11-09,21,100.1,Web,Viajado,0.0,MARIA ELENA FLORES,Pasajero adulto mayor,2024,11
369,8,7,4,11,2025-03-30,2025-04-12,33,59.85,Agente,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2025,3
370,8,20,4,11,2024-01-20,2024-02-18,41,50.96,Ventanilla,Viajado,20.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2024,1
371,2,12,1,1,2024-07-03,2024-07-21,36,96.12,Web,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2024,7
372,10,11,6,10,2024-02-03,2024-02-14,7,76.5,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2024,2
373,14,2,10,13,2025-05-24,2025-05-28,17,22.0,Agente,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,5
374,3,4,1,3,2024-03-25,2024-04-14,6,108.0,Ventanilla,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2024,3
375,13,19,8,4,2025-03-18,2025-03-29,39,35.35,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2025,3
376,9,3,5,12,2025-08-10,2025-09-08,42,141.75,Ventanilla,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2025,8
377,12,4,7,6,2023-12-01,2023-12-23,26,31.68,Agente,Viajado,10.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,12
378,14,20,10,13,2023-12-09,2023-12-31,25,22.5,Agente,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2023,12
379,15,7,11,13,2025-04-24,2025-05-09,14,9.0,Ventanilla,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2025,4
380,15,16,11,13,2023-07-19,2023-08-08,35,9.8,Agente,Viajado,0.0,SIN REGISTRO,Pasajero adulto mayor,2023,7
381,11,17,7,4,2022-12-11,2023-01-04,2,41.2,Web,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2022,12
382,7,9,3,3,2025-11-23,2025-12-18,34,121.0,Ventanilla,Cancelado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2025,11
383,5,9,2,2,2025-06-30,2025-07-28,5,147.0,Web,Cancelado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2025,6
384,6,5,2,8,2024-04-26,2024-05-08,40,137.34,Agente,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2024,4
385,6,11,2,8,2022-12-08,2023-01-02,41,120.4,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2022,12
386,8,5,4,11,2024-12-30,2025-01-25,29,74.2,Ventanilla,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2024,12
387,14,5,10,13,2023-10-07,2023-10-18,38,23.5,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2023,10
388,2,9,1,1,2023-07-22,2023-08-03,32,126.0,Ventanilla,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,7
389,8,8,4,11,2025-11-23,2025-11-24,29,59.92,Ventanilla,Viajado,20.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,11
390,1,17,1,1,2023-01-14,2023-01-28,37,102.0,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2023,1
391,1,2,1,1,2025-11-09,2025-11-13,8,115.2,Agente,Viajado,0.0,MARIA ELENA FLORES,Pasajero adulto mayor,2025,11
392,8,4,4,11,2023-05-03,2023-05-20,34,74.9,Agente,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,5
393,13,12,8,4,2023-02-09,2023-02-19,31,36.4,Telefono,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2023,2
394,11,14,7,4,2025-01-27,2025-02-26,36,40.8,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasaje con equipaje extra,2025,1
395,7,9,3,3,2024-12-21,2025-01-12,31,107.91,Web,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2024,12
396,6,8,2,8,2024-04-08,2024-05-02,30,148.4,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2024,4
397,7,1,3,3,2025-08-14,2025-08-25,35,90.09,Web,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2025,8
398,13,6,8,4,2025-04-22,2025-04-24,10,26.78,Telefono,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2025,4
399,9,17,5,12,2023-09-06,2023-09-16,21,150.0,Telefono,Viajado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2023,9
400,7,15,3,3,2024-10-09,2024-10-26,29,122.1,Telefono,Cancelado,0.0,SIN REGISTRO,Sin observaciones,2024,10
401,12,10,7,6,2025-11-23,2025-12-07,15,42.0,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,11
402,11,13,7,4,2024-07-13,2024-07-31,36,39.6,Telefono,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,7
403,15,17,11,13,2025-03-25,2025-04-12,2,8.9,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasajero adulto mayor,2025,3
404,13,12,8,4,2023-02-17,2023-02-22,22,27.72,Telefono,Cancelado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2023,2
405,8,10,4,11,2024-03-03,2024-03-18,17,64.89,Agente,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2024,3
406,13,16,8,4,2025-07-04,2025-08-03,38,33.95,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2025,7
407,2,7,1,1,2025-09-22,2025-10-17,8,133.2,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2025,9
408,2,11,1,1,2025-07-04,2025-07-28,15,112.8,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2025,7
409,15,13,11,13,2025-06-03,2025-06-13,4,8.19,Web,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2025,6
410,5,8,2,2,2025-03-22,2025-04-21,13,134.4,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,3
411,9,17,5,12,2025-01-18,2025-02-13,2,125.55,Agente,Viajado,10.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2025,1
412,5,2,2,2,2024-02-05,2024-02-26,18,132.3,Telefono,Viajado,10.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2024,2
413,13,5,8,4,2025-09-21,2025-10-12,39,34.97,Web,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2025,9
414,15,3,11,13,2024-01-30,2024-02-16,5,9.0,Web,Cancelado,0.0,MARIA ELENA FLORES,Sin observaciones,2024,1
415,6,16,2,8,2024-02-26,2024-03-02,46,131.04,Agente,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2024,2
416,7,13,3,3,2025-01-07,2025-01-21,39,97.9,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2025,1
417,5,17,2,2,2023-11-21,2023-11-25,25,105.28,Ventanilla,Viajado,20.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2023,11
418,11,4,7,4,2024-04-04,2024-04-15,41,42.8,Ventanilla,Viajado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2024,4
419,6,10,2,8,2023-09-09,2023-09-15,31,133.0,Telefono,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2023,9
420,15,1,11,13,2024-12-12,2024-12-20,15,9.0,Telefono,Viajado,10.0,SIN REGISTRO,Sin observaciones,2024,12
421,8,8,4,11,2025-07-28,2025-08-20,39,65.1,Web,Cancelado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,7
422,12,7,7,6,2024-03-14,2024-04-01,40,45.2,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2024,3
423,6,2,2,8,2025-07-20,2025-07-24,24,138.6,Ventanilla,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,7
424,12,17,7,6,2024-12-01,2024-12-27,24,38.4,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2024,12
425,5,2,2,2,2024-07-23,2024-08-08,31,124.6,Telefono,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2024,7
426,11,18,7,4,2025-10-10,2025-10-25,18,35.6,Web,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2025,10
427,8,16,4,11,2024-09-25,2024-10-04,8,79.8,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,9
428,1,6,1,1,2025-04-28,2025-05-06,46,129.6,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2025,4
429,2,17,1,1,2025-12-03,2025-12-21,41,134.4,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2025,12
430,12,1,7,6,2025-06-23,2025-06-29,21,39.6,Ventanilla,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2025,6
431,8,4,4,11,2024-10-23,2024-10-30,1,75.6,Agente,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2024,10
432,14,13,10,13,2023-05-03,2023-05-19,42,21.83,Web,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2023,5
433,15,14,11,13,2025-01-11,2025-02-03,32,10.1,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2025,1
434,11,7,7,4,2025-03-11,2025-03-21,36,44.8,Web,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2025,3
435,7,18,3,3,2024-10-16,2024-10-21,20,125.4,Agente,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasajero adulto mayor,2024,10
436,6,13,2,8,2024-07-20,2024-07-29,42,129.78,Ventanilla,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,7
437,2,12,1,1,2023-03-15,2023-04-04,10,120.96,Ventanilla,Viajado,10.0,JUAN CARLOS,Pasajero adulto mayor,2023,3
438,4,16,1,5,2025-12-14,2025-12-18,12,110.16,Agente,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2025,12
439,8,17,4,11,2025-02-18,2025-03-08,44,60.2,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2025,2
440,15,17,11,13,2023-07-15,2023-07-29,15,10.08,Web,Cancelado,10.0,SIN REGISTRO,Pasajero adulto mayor,2023,7
441,15,9,11,13,2023-06-04,2023-06-12,30,10.1,Ventanilla,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2023,6
442,12,12,7,6,2025-03-26,2025-04-08,8,39.2,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2025,3
443,4,6,1,5,2024-04-08,2024-04-25,34,121.2,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2024,4
444,5,15,2,2,2024-04-01,2024-04-11,13,154.0,Web,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra,2024,4
445,15,12,11,13,2025-08-28,2025-08-30,10,10.6,Ventanilla,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2025,8
446,15,19,11,13,2024-04-02,2024-04-21,6,6.8,Telefono,Viajado,20.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,4
447,4,12,1,5,2024-03-15,2024-04-01,15,118.8,Web,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2024,3
448,10,19,6,10,2023-01-05,2023-01-19,13,88.2,Agente,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2023,1
449,1,16,1,1,2023-08-25,2023-09-10,38,96.0,Agente,Viajado,20.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,8
450,1,11,1,1,2024-06-02,2024-06-25,12,118.8,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2024,6
451,11,7,7,4,2025-06-06,2025-06-26,4,34.8,Web,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2025,6
452,12,14,7,6,2023-12-09,2023-12-10,5,36.8,Agente,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2023,12
453,13,2,8,4,2023-02-23,2023-03-24,6,28.04,Web,Viajado,10.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2023,2
454,9,9,5,12,2024-11-16,2024-12-14,33,162.0,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2024,11
455,3,17,1,3,2025-10-27,2025-11-16,27,110.4,Web,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2025,10
456,14,17,10,13,2025-10-10,2025-10-27,29,24.75,Ventanilla,Viajado,10.0,JUAN CARLOS,Pasaje con equipaje extra,2025,10
457,4,11,1,5,2024-05-01,2024-05-09,7,133.2,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,5
458,1,14,1,1,2023-05-09,2023-06-06,12,128.4,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2023,5
459,8,17,4,11,2025-01-05,2025-01-29,18,68.67,Ventanilla,Cancelado,10.0,RICARDO ERNESTO PONCE MONTAÑO,Pasajero adulto mayor,2025,1
460,9,4,5,12,2025-08-05,2025-08-27,15,117.45,Agente,Cancelado,10.0,SIN REGISTRO,Pasajero adulto mayor,2025,8
461,12,7,7,6,2023-08-15,2023-09-03,19,43.6,Web,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2023,8
462,10,12,6,10,2025-08-24,2025-09-19,24,80.19,Agente,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2025,8
463,6,7,2,8,2024-04-28,2024-05-21,7,159.6,Web,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2024,4
464,15,18,11,13,2024-01-06,2024-01-23,14,9.2,Web,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2024,1
465,7,5,3,3,2025-11-21,2025-11-22,2,117.7,Web,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2025,11
466,7,16,3,3,2023-09-08,2023-09-17,13,115.5,Web,Cancelado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2023,9
467,3,10,1,3,2023-05-09,2023-05-22,32,116.4,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2023,5
468,12,19,7,6,2025-03-01,2025-03-10,16,43.6,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2025,3
469,3,7,1,3,2023-09-30,2023-10-21,22,130.8,Ventanilla,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2023,9
470,9,15,5,12,2024-06-03,2024-06-26,2,118.8,Agente,Cancelado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2024,6
471,13,14,8,4,2024-12-06,2025-01-04,40,28.04,Agente,Viajado,10.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasaje con equipaje extra,2024,12
472,11,5,7,4,2025-02-28,2025-03-27,4,32.96,Agente,Viajado,20.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2025,2
473,9,12,5,12,2024-09-03,2024-09-22,12,166.5,Agente,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2024,9
474,6,9,2,8,2024-08-01,2024-08-15,26,133.0,Ventanilla,Cancelado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2024,8
475,2,3,1,1,2025-05-21,2025-05-25,7,119.88,Agente,Viajado,10.0,JUAN CARLOS,Sin observaciones,2025,5
476,10,8,6,10,2025-10-08,2025-10-27,42,102.6,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,10
477,6,13,2,8,2024-12-22,2024-12-23,18,148.4,Web,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,12
478,13,4,8,4,2023-02-25,2023-03-14,8,37.8,Telefono,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2023,2
479,2,8,1,1,2024-01-21,2024-02-11,13,134.4,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2024,1
480,2,10,1,1,2025-05-08,2025-05-16,44,104.4,Web,Cancelado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2025,5
481,12,12,7,6,2025-05-17,2025-05-28,20,31.32,Web,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2025,5
482,6,2,2,8,2024-08-18,2024-09-04,34,129.78,Agente,Cancelado,10.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2024,8
483,13,13,8,4,2025-07-20,2025-08-03,33,33.25,Agente,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2025,7
484,9,5,5,12,2024-02-13,2024-02-15,2,145.5,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2024,2
485,5,1,2,2,2024-10-13,2024-11-11,6,159.6,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,10
486,13,1,8,4,2025-09-13,2025-09-27,8,38.5,Agente,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2025,9
487,2,7,1,1,2024-06-02,2024-06-09,4,117.72,Web,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,6
488,4,4,1,5,2023-08-18,2023-09-01,14,111.6,Telefono,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2023,8
489,8,13,4,11,2025-04-14,2025-05-14,35,79.1,Web,Cancelado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2025,4
490,12,1,7,6,2024-11-02,2024-12-01,10,39.96,Ventanilla,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,11
491,8,3,4,11,2025-07-04,2025-07-25,41,60.9,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2025,7
492,6,4,2,8,2023-04-06,2023-04-28,28,123.2,Agente,Viajado,20.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,4
493,13,19,8,4,2025-10-30,2025-11-05,4,37.8,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2025,10
494,6,6,2,8,2023-09-18,2023-10-18,31,145.6,Agente,Viajado,0.0,JUAN CARLOS,Sin observaciones,2023,9
495,14,17,10,13,2024-04-03,2024-04-07,2,20.25,Agente,Cancelado,10.0,RICARDO ERNESTO PONCE MONTAÑO,Pasajero adulto mayor,2024,4
496,13,4,8,4,2023-12-11,2023-12-24,19,34.3,Telefono,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,12
497,12,1,7,6,2024-12-21,2025-01-14,2,37.2,Agente,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,12
498,14,14,10,13,2025-09-20,2025-10-17,37,25.25,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2025,9
499,3,10,1,3,2025-07-02,2025-07-27,24,126.0,Ventanilla,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2025,7
500,2,14,1,1,2024-06-07,2024-07-07,33,104.76,Web,Viajado,10.0,SIN REGISTRO,Pasajero adulto mayor,2024,6
501,13,17,8,4,2025-12-23,2025-12-28,3,33.95,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2025,12
502,4,11,1,5,2025-06-29,2025-07-21,30,121.2,Ventanilla,Cancelado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2025,6
503,9,16,5,12,2025-02-12,2025-02-24,1,150.0,Web,Confirmado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2025,2
504,12,10,7,6,2023-07-08,2023-07-25,17,42.4,Ventanilla,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2023,7
505,11,2,7,4,2025-02-08,2025-02-28,6,45.6,Ventanilla,Viajado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,2
506,5,17,2,2,2024-03-08,2024-04-05,28,138.6,Agente,Viajado,10.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2024,3
507,10,11,6,10,2024-03-07,2024-03-21,24,61.2,Ventanilla,Viajado,20.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,3
508,9,9,5,12,2025-03-17,2025-04-16,17,163.5,Web,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2025,3
509,3,6,1,3,2024-02-27,2024-03-27,34,98.28,Telefono,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2024,2
510,6,17,2,8,2025-07-11,2025-07-12,1,120.4,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2025,7
511,2,12,1,1,2023-07-22,2023-08-07,23,103.2,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2023,7
512,14,1,10,13,2023-02-17,2023-03-10,26,27.5,Web,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2023,2
513,10,15,6,10,2025-09-30,2025-10-02,17,76.5,Web,Viajado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2025,9
514,15,17,11,13,2025-02-07,2025-02-08,44,8.8,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasajero adulto mayor,2025,2
515,12,20,7,6,2025-10-07,2025-10-31,23,40.4,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2025,10
516,15,2,11,13,2024-06-13,2024-06-15,41,9.0,Agente,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2024,6
517,6,7,2,8,2023-03-04,2023-03-20,43,134.4,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2023,3
